"Provincia"|||"Municipio"|||"Localidad"|||"Código postal"|||"Dirección"|||"Margen"|||"Longitud"|||"Latitud"|||"Toma de datos"|||"Precio gasolina 95 E5"|||"Precio gasolina 95 E10"|||"Precio gasolina 95 E5 Premium"|||"Precio gasolina 98 E5"|||"Precio gasolina 98 E10"|||"Precio gasóleo A"|||"Precio gasóleo Premium"|||"Precio gasóleo B"|||"Precio gasóleo C"|||"Precio bioetanol"|||"% bioalcohol"|||"Precio biodiésel"|||"% éster metílico"|||"Precio gases licuados del petróleo"|||"Precio gas natural comprimido"|||"Precio gas natural licuado"|||"Precio hidrógeno"|||"Rótulo"|||"Tipo venta"|||"Rem."|||"Horario"|||"Tipo servicio"|||
"BARCELONA"|||"MASIES DE VOLTREGÀ (LES)"|||"MASIES DE VOLTREGA (LES)"|||"08519"|||"CARRETERA TER KM. S/N"|||"N"|||"2,242389"|||"42,004194"|||"18/05/2023 14:14"|||"1,449"|||""|||""|||"1,609"|||""|||"1,319"|||"1,389"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"GALP"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"Sin datos"|||
"BARCELONA"|||"MASIES DE VOLTREGÀ (LES)"|||"MASIES DE VOLTREGA (LES)"|||"08509"|||"CALLE ONZE DE SETEMBRE, 34"|||"D"|||"2,241556"|||"42,010278"|||"16/05/2023 12:43"|||"1,419"|||""|||""|||""|||""|||"1,269"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"PETROVOLTREGÀ"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"MASNOU (EL)"|||"MASNOU (EL)"|||"08320"|||"CARRETERA CRTA.N II, KM 635, POL.IND. VORAMAR KM. "|||"N"|||"2,336639"|||"41,483944"|||"18/05/2023 13:20"|||"1,669"|||""|||""|||"1,759"|||""|||"1,429"|||"1,499"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"Q8"|||"P"|||"dm"|||"L-D: 24H"|||"Sin datos"|||
"BARCELONA"|||"MASNOU (EL)"|||"MASNOU (EL)"|||"08320"|||"CARRETERA N-II KM. 635,5"|||"I"|||"2,333639"|||"41,482556"|||"18/05/2023 00:00"|||"1,679"|||""|||""|||"1,829"|||""|||"1,429"|||"1,519"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"BARCELONA"|||"MASNOU (EL)"|||"MASNOU (EL)"|||"08320"|||"AVDA. DEL MARESME, S/N"|||"N"|||"2,331111"|||"41,482806"|||"15/05/2023 14:11"|||"1,679"|||""|||""|||"1,779"|||""|||"1,479"|||"1,579"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"MEROIL"|||"P"|||"dm"|||"L-D: 07:00-22:00"|||"L-D: 07:00-22:00 (A)"|||
"BARCELONA"|||"MASQUEFA"|||"MASQUEFA"|||"08783"|||"CALLE LAPEDROSA, 20"|||"D"|||"1,825611"|||"41,496417"|||"15/05/2023 15:07"|||"1,429"|||""|||""|||"1,639"|||""|||"1,299"|||"1,319"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"PEDROSA CENTER"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"MASQUEFA"|||"MASQUEFA"|||"08783"|||"POLIGONO IND. LA PEDROSA, S/N"|||"N"|||"1,822000"|||"41,499528"|||"15/05/2023 10:30"|||"1,395"|||""|||""|||""|||""|||"1,254"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"BONAREA"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"MATARÓ"|||"MATARO"|||"08302"|||"CARRETERA N-2 KM. 644"|||"I"|||"2,428167"|||"41,523194"|||"18/05/2023 00:00"|||"1,669"|||""|||""|||"1,819"|||""|||"1,439"|||"1,509"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"BARCELONA"|||"MATARÓ"|||"MATARO"|||"08302"|||"AVENIDA MARESME (DEL), 30"|||"D"|||"2,436306"|||"41,529583"|||"17/05/2023 20:45"|||"1,578"|||""|||""|||""|||""|||"1,359"|||"1,449"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"MATARO"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"MATARÓ"|||"MATARO"|||"08302"|||"AVENIDA MARESME, 1"|||"I"|||"2,435889"|||"41,529972"|||"17/05/2023 23:55"|||"1,658"|||""|||""|||"1,801"|||""|||"1,439"|||"1,529"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"BP ESTACION SERVICIO MATARO"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"MATARÓ"|||"MATARO"|||"08302"|||"CALLE REAL, 547"|||"I"|||"2,440722"|||"41,534167"|||"17/05/2023 00:00"|||"1,584"|||""|||""|||"1,716"|||""|||"1,375"|||"1,455"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CEPSA"|||"P"|||"OM"|||"L-D: 24H"|||"Sin datos"|||
"BARCELONA"|||"MATARÓ"|||"MATARO"|||"08302"|||"CAMI DE SANT CRIST, 63"|||"D"|||"2,430139"|||"41,530028"|||"18/05/2023 12:49"|||"1,646"|||""|||""|||""|||""|||"1,337"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"PENINSULA QUALITY PRODUCT"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"MATARÓ"|||"MATARO"|||"08302"|||"AVENIDA VIA SÈRGIA, 77"|||"D"|||"2,423528"|||"41,530333"|||"16/05/2023 17:05"|||"1,399"|||""|||""|||""|||""|||"1,239"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"GM OIL"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"MATARÓ"|||"MATARO"|||"08301"|||"CALLE TEIXIDORA (DE LA), 37"|||"D"|||"2,427889"|||"41,526222"|||"15/05/2023 12:34"|||"1,509"|||""|||""|||""|||""|||"1,359"|||""|||"1,179"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"SHELL"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"MATARÓ"|||"MATARO"|||"08301"|||"CARRETERA CARRETERA N-2, Nº 647,9 KM. 647,9"|||"I"|||"2,457972"|||"41,541694"|||"18/05/2023 00:00"|||"1,484"|||""|||"1,544"|||""|||""|||"1,335"|||"1,415"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CEPSA"|||"P"|||"OM"|||"L-D: 24H"|||"Sin datos"|||
"BARCELONA"|||"MATARÓ"|||"MATARO"|||"08301"|||"CARRETERA C-1415 KM. 1,4"|||"D"|||"2,421222"|||"41,541250"|||"18/05/2023 00:00"|||"1,659"|||""|||"1,709"|||"1,809"|||""|||"1,449"|||"1,539"|||""|||""|||""|||""|||""|||""|||"0,939"|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"BARCELONA"|||"MATARÓ"|||"MATARO"|||"08301"|||"CALLE PABLO IGLESIAS, 1"|||"D"|||"2,429111"|||"41,535694"|||"15/05/2023 06:39"|||"1,509"|||""|||""|||""|||""|||"1,309"|||"1,339"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"AUTONETOIL"|||"P"|||"dm"|||"L-D: 24H"|||"L-M: 00:00-08:00 (D), 08:00-21:00 (A), 21:00-23:59 (D); X: 00:00-09:00 (D), 09:00-14:00 (A), 14:00-16:00 (D), 16:00-21:00 (A), 21:00-23:59 (D); J-S: 00:00-08:00 (D), 08:00-21:00 (A), 21:00-23:59 (D); D: 00:00-09:00 (D), 09:00-14:00 (A), 14:00-23:59 (D)"|||
"BARCELONA"|||"MATARÓ"|||"MATARO"|||"08301"|||" ALFONSO X EL SABIO, S/N, "|||"D"|||"2,449306"|||"41,545472"|||"18/05/2023 13:20"|||"1,609"|||""|||""|||"1,709"|||""|||"1,379"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"Q8"|||"P"|||"dm"|||"L-D: 24H"|||"Sin datos"|||
"BARCELONA"|||"MATARÓ"|||"MATARO"|||"08301"|||"CAMI SANT CRIST (DEL), 32"|||"D"|||"2,427194"|||"41,531861"|||"15/05/2023 13:27"|||"1,499"|||""|||""|||""|||""|||"1,299"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"BALLENOIL"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"MATARÓ"|||"MATARO"|||"08301"|||"CARRETERA CARRETERA DE BARCELONA (N-II) 50 KM. 645"|||"I"|||"2,431028"|||"41,527028"|||"18/05/2023 00:00"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"1,239"|||""|||""|||"NATURGY IBERIA, S.L."|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"MATARÓ"|||"MATARO"|||"08304"|||"RD PAISOS CATALANS 15"|||"N"|||"2,437694"|||"41,553611"|||"18/05/2023 17:06"|||"1,594"|||""|||""|||""|||""|||"1,359"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"BALLENOIL"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"MATARÓ"|||"MATARO"|||"08304"|||"CALLE ENERGIA, 1"|||"N"|||"2,454250"|||"41,550583"|||"18/05/2023 17:59"|||"1,389"|||""|||""|||""|||""|||"1,229"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"PETROPRIX"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (D)"|||
"BARCELONA"|||"MATARÓ"|||"MATARO"|||"08304"|||"PG MATA ROCAFONDA C/ENERGIA 2-4, S."|||"D"|||"2,451639"|||"41,554500"|||"18/05/2023 00:00"|||"1,669"|||""|||""|||"1,819"|||""|||"1,449"|||"1,539"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"MATARÓ"|||"MATARO"|||"08304"|||"VÍA EUROPA, 220"|||"D"|||"2,432306"|||"41,551167"|||"18/05/2023 00:00"|||"1,669"|||""|||""|||"1,819"|||""|||"1,449"|||"1,539"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"BARCELONA"|||"MATARÓ"|||"MATARO"|||"08304"|||"C.C.MATARÓ PARK; CTRA.CIRERA, S/N"|||"N"|||"2,429444"|||"41,553278"|||"18/05/2023 14:40"|||"1,574"|||""|||""|||"1,699"|||""|||"1,349"|||"1,445"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"ALCAMPO"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 00:00-08:00 (D), 08:00-20:00 (A), 20:00-23:59 (D)"|||
"BARCELONA"|||"MATARÓ"|||"MATARO"|||"08303"|||"VÍA SERGIA, 100"|||"N"|||"2,422972"|||"41,532611"|||"18/05/2023 18:20"|||"1,654"|||""|||"1,704"|||"1,724"|||""|||"1,444"|||"1,514"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"GALP"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"Sin datos"|||
"BARCELONA"|||"MATARÓ"|||"MATARO"|||"08303"|||"CARRETERA DE BARCELONA . POLIGON  HORTES DEL CAMÍ  RAL KM. 50"|||"D"|||"2,430861"|||"41,526972"|||"09/05/2023 13:24"|||"1,609"|||""|||""|||"1,775"|||""|||"1,529"|||"1,589"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CENTRE ENERGIA MARESME"|||"P"|||"dm"|||"L-D: 24H"|||"Sin datos"|||
"BARCELONA"|||"MOIÀ"|||"MOIA"|||"08180"|||"CARRETERA DE VIC KM. 27"|||"D"|||"2,106667"|||"41,808722"|||"15/05/2023 10:30"|||"1,398"|||""|||""|||""|||""|||"1,257"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"BONAREA"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"MOIÀ"|||"MOIA"|||"08180"|||"AVINGUDA ZONA INDUSTRIAL, S/N"|||"N"|||"2,104444"|||"41,808056"|||"13/05/2023 09:39"|||"1,429"|||""|||""|||""|||""|||"1,269"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"AREA DIESEL"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"MOIÀ"|||"MOIA"|||"08180"|||"CARRETERA N-141-C KM. 27,3"|||"I"|||"2,102139"|||"41,809306"|||"18/05/2023 05:00"|||"1,518"|||""|||""|||"1,650"|||""|||"1,377"|||"1,443"|||"1,299"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CEPSA"|||"P"|||"dm"|||"L-D: 05:00-23:00"|||"L-D: 05:00-23:00 (A)"|||
"BARCELONA"|||"MOIÀ"|||"MOIA"|||"08180"|||"POLIGONO RONDE DE LES CONQUES, 17"|||"N"|||"2,108056"|||"41,804056"|||"15/05/2023 10:56"|||"1,539"|||""|||""|||"1,739"|||""|||"1,369"|||"1,419"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"SERVIAUTO ECOLOGIC"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"MOLINS DE REI"|||"MOLINS DE REI"|||"08750"|||"CALLE RIERA CAN PAHISSA, 7,11"|||"D"|||"2,031806"|||"41,398444"|||"15/05/2023 08:39"|||"1,539"|||""|||""|||"1,689"|||""|||"1,339"|||"1,469"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"PETROLIS DE BARCELONA"|||"P"|||"dm"|||"L-D: 24H"|||"L-V: 07:00-21:00 (A)"|||
"BARCELONA"|||"MOLINS DE REI"|||"MOLINS DE REI"|||"08750"|||"AVENIDA CALDES, 18"|||"D"|||"2,014694"|||"41,410944"|||"18/05/2023 00:00"|||"1,659"|||""|||""|||"1,809"|||""|||"1,429"|||"1,479"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"BARCELONA"|||"MOLINS DE REI"|||"MOLINS DE REI"|||"08750"|||"AUTOPISTA AP-2 KM. 8,5"|||"D"|||"2,025000"|||"41,393611"|||"18/05/2023 00:00"|||"1,669"|||""|||""|||"1,779"|||""|||"1,429"|||"1,519"|||""|||""|||""|||""|||""|||""|||"0,939"|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"MOLINS DE REI"|||"MOLINS DE REI"|||"08750"|||"CALLE AVDA. BARCELONA, 222"|||"N"|||"2,025417"|||"41,404389"|||"18/05/2023 17:00"|||"1,499"|||""|||""|||"1,727"|||""|||"1,299"|||"1,393"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"MEROIL"|||"P"|||"OM"|||"L-D: 05:00-23:00"|||"L-D: 05:00-23:00 (A)"|||
"BARCELONA"|||"MOLINS DE REI"|||"MOLINS DE REI"|||"08750"|||"A-2 km 8,000"|||"N"|||"2,024121"|||"41,391917"|||"18/05/2023 18:20"|||"1,629"|||""|||"1,679"|||""|||""|||"1,389"|||"1,459"|||""|||""|||""|||""|||""|||""|||"0,919"|||""|||""|||""|||"GALP"|||"P"|||"OM"|||"L-D: 24H"|||"Sin datos"|||
"BARCELONA"|||"MOLINS DE REI"|||"MOLINS DE REI"|||"08750"|||"CARRETERA N-340 KM. 1246"|||"N"|||"2,032917"|||"41,397278"|||"18/05/2023 14:00"|||"1,659"|||""|||""|||"1,799"|||""|||"1,409"|||"1,489"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"SHELL"|||"P"|||"OM"|||"L-D: 05:00-23:00"|||"L-D: 05:00-23:00 (A)"|||
"BARCELONA"|||"MOLINS DE REI"|||"MOLINS DE REI"|||"08750"|||"CALLE HORTA, 14"|||"D"|||"2,030139"|||"41,395417"|||"18/05/2023 12:09"|||"1,499"|||""|||""|||""|||""|||"1,299"|||"1,329"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"AUTONETOIL"|||"P"|||"dm"|||"L-D: 24H"|||"L-V: 00:00-07:00 (D), 07:00-21:00 (A), 21:00-23:59 (D); S: 00:00-09:00 (D), 09:00-14:00 (A), 14:00-16:00 (D), 16:00-21:00 (A), 21:00-23:59 (D); D: 00:00-09:00 (D), 09:00-14:00 (A), 14:00-23:59 (D)"|||
"BARCELONA"|||"MOLINS DE REI"|||"MOLINS DE REI"|||"08750"|||"CARRER EL PLA, 3"|||"D"|||"2,021556"|||"41,403333"|||"15/05/2023 06:39"|||"1,489"|||""|||""|||""|||""|||"1,289"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"AUTONETOIL"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"MOLLET DEL VALLÈS"|||"MOLLET DEL VALLES"|||"08100"|||"AVINGUDA BADALONA, 22"|||"N"|||"2,212806"|||"41,533444"|||"16/05/2023 02:24"|||"1,499"|||""|||""|||""|||""|||"1,299"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"GOOD PRICE PALAU"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"MOLLET DEL VALLÈS"|||"MOLLET DEL VALLES"|||"08100"|||"CALLE FRIEDRICH WILHELM SERTÜNER, 8"|||"D"|||"2,224806"|||"41,548583"|||"18/05/2023 17:00"|||"1,447"|||""|||""|||""|||""|||"1,277"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"OILPRIX"|||"P"|||"OM"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"MOLLET DEL VALLÈS"|||"MOLLET DEL VALLES"|||"08100"|||"CARRER DE NICARAGUA,S/N. PL. CAN BORRELL, S/N"|||"D"|||"2,204972"|||"41,548750"|||"18/05/2023 11:00"|||"1,439"|||""|||""|||""|||""|||"1,309"|||"1,359"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"ESCLATOIL"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"MOLLET DEL VALLÈS"|||"MOLLET DEL VALLES"|||"08100"|||"AV.RABASSAIRES, S/N"|||"N"|||"2,221167"|||"41,539028"|||"18/05/2023 13:20"|||"1,559"|||""|||""|||"1,734"|||""|||"1,399"|||"1,469"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"Q8"|||"P"|||"dm"|||"L-D: 24H"|||"Sin datos"|||
"BARCELONA"|||"MOLLET DEL VALLÈS"|||"MOLLET DEL VALLES"|||"08100"|||"RONDA LA FARINERA, S/N"|||"D"|||"2,202500"|||"41,538333"|||"18/05/2023 00:00"|||"1,649"|||""|||""|||"1,759"|||""|||"1,439"|||"1,489"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"BARCELONA"|||"MOLLET DEL VALLÈS"|||"MOLLET DEL VALLES"|||"08100"|||"CARRER DEL BOSC, 16"|||"D"|||"2,222167"|||"41,547861"|||"18/05/2023 06:00"|||"1,669"|||""|||""|||"1,799"|||""|||"1,499"|||"1,549"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"MOLLET DEL VALLÈS"|||"MOLLET DEL VALLES"|||"08100"|||"AVENIDA BURGOS, 81"|||"D"|||"2,206889"|||"41,531333"|||"15/05/2023 10:10"|||"1,659"|||""|||"1,739"|||"1,809"|||""|||"1,459"|||"1,539"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CEPSA"|||"P"|||"dm"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"BARCELONA"|||"MONISTROL DE MONTSERRAT"|||"MONISTROL DE MONTSERRAT"|||"08691"|||"CR C-55, 13,33"|||"I"|||"1,844056"|||"41,609111"|||"18/05/2023 00:00"|||"1,629"|||""|||""|||""|||""|||"1,399"|||"1,449"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 07:00-22:00"|||"Sin datos"|||
"BARCELONA"|||"MONTCADA I REIXAC"|||"MONTCADA CENTRE"|||"08110"|||"CARRETERA SANT ADRIA  ROCA KM. 7"|||"D"|||"2,192528"|||"41,480417"|||"18/05/2023 00:00"|||"1,669"|||""|||""|||"1,819"|||""|||"1,449"|||"1,539"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 05:00-23:00"|||"L-D: 05:00-23:00 (A)"|||
"BARCELONA"|||"MONTCADA I REIXAC"|||"MONTCADA CENTRE"|||"08110"|||"AUTOVIA A-17 KM. 5,2"|||"I"|||"2,190639"|||"41,496611"|||"18/05/2023 00:00"|||"1,669"|||""|||""|||"1,819"|||""|||"1,449"|||"1,539"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 07:00-23:00"|||"L-D: 07:00-23:00 (A)"|||
"BARCELONA"|||"MONTCADA I REIXAC"|||"MONTCADA CENTRE"|||"08110"|||"CARRETERA C-17 KM. 1,5"|||"I"|||"2,177833"|||"41,466861"|||"18/05/2023 00:00"|||"1,669"|||""|||""|||"1,819"|||""|||"1,439"|||"1,529"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"MONTCADA I REIXAC"|||"MONTCADA CENTRE"|||"08110"|||"CARRETERA N-152 KM. 11,9"|||"D"|||"2,185278"|||"41,491667"|||"18/05/2023 00:00"|||"1,659"|||""|||""|||"1,809"|||""|||"1,439"|||"1,529"|||""|||""|||""|||""|||""|||""|||"0,939"|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"BARCELONA"|||"MONTCADA I REIXAC"|||"MONTCADA CENTRE"|||"08110"|||"AVENIDA LA FERRERIA, S/N"|||"D"|||"2,166639"|||"41,486028"|||"15/05/2023 09:52"|||"1,419"|||""|||""|||""|||""|||"1,249"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"GM OIL"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"MONTCADA I REIXAC"|||"MONTCADA CENTRE"|||"08110"|||"CALLE CAN MILANS, 1"|||"D"|||"2,187806"|||"41,507556"|||"16/05/2023 12:12"|||"1,499"|||""|||""|||""|||""|||"1,329"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"PETROLOWCOST"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"MONTCADA I REIXAC"|||"MONTCADA CENTRE"|||"08110"|||"CALLE TORRENT DE CAN PAYÀS, 17"|||"N"|||"2,189944"|||"41,498028"|||"15/05/2023 08:00"|||""|||""|||""|||""|||""|||"1,299"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"COUSO"|||"P"|||"dm"|||"L-D: 07:00-21:00"|||"L-D: 07:00-21:00 (P)"|||
"BARCELONA"|||"MONTCADA I REIXAC"|||"MONTCADA CENTRE"|||"08110"|||"AVINGUDA LA FERRERIA ESQ/ TRABAJO, S/N"|||"D"|||"2,178611"|||"41,485222"|||"18/05/2023 00:01"|||"1,625"|||""|||""|||"1,777"|||""|||"1,435"|||"1,527"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CEPSA"|||"P"|||"dm"|||"L-V: 06:30-22:30; S: 08:00-20:00"|||"L-V: 06:30-22:30 (A); S: 08:00-20:00 (A)"|||
"BARCELONA"|||"MONTCADA I REIXAC"|||"MONTCADA CENTRE"|||"08110"|||"POLIGONO INDUSTRIAL HERMES, 4"|||"I"|||"2,162944"|||"41,482083"|||"18/05/2023 00:00"|||"1,669"|||""|||"1,729"|||"1,801"|||""|||"1,465"|||"1,545"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CEPSA"|||"P"|||"OM"|||"L-V: 06:00-22:00; S: 07:00-21:00; D: 08:00-15:00"|||"L-V: 06:00-22:00 (A); S: 07:00-21:00 (A); D: 08:00-15:00 (A)"|||
"BARCELONA"|||"MONTCADA I REIXAC"|||"MONTCADA CENTRE"|||"08110"|||"CALLE FRESSER, 21"|||"I"|||"2,192861"|||"41,502611"|||"15/05/2023 11:00"|||""|||""|||""|||""|||""|||"1,369"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CONDIS"|||"R"|||"dm"|||"L-D: 24H"|||"L-D: 24H (D)"|||
"BARCELONA"|||"MONTCADA I REIXAC"|||"CAN CUIAS"|||"08110"|||"AUTOPISTA C- 33 KM. 82,5"|||"N"|||"2,191417"|||"41,495222"|||"18/05/2023 00:00"|||"1,659"|||""|||""|||"1,809"|||""|||"1,439"|||"1,529"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 24H"|||"L-D: 00:00-06:00 (D), 06:00-22:00 (A), 22:00-23:59 (D)"|||
"BARCELONA"|||"MONTCADA I REIXAC"|||"CAN CUIAS"|||"08110"|||"CR A-18 BARC.-TARR.DCHA. KM  2,8"|||"D"|||"2,165778"|||"41,470639"|||"15/05/2023 23:58"|||"1,669"|||""|||""|||"1,779"|||""|||"1,439"|||"1,539"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"BP PORTAL DEL VALLES DCHA."|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"MONTCADA I REIXAC"|||"CAN CUIAS"|||"08110"|||"CR C-58 TARR.-BARCEL. IZ. KM  2,8"|||"I"|||"2,166611"|||"41,469389"|||"15/05/2023 23:58"|||"1,669"|||""|||""|||"1,779"|||""|||"1,439"|||"1,539"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"BP PORTAL DEL VALLES IZDA."|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"BARCELONA"|||"MONTGAT"|||"MONTGAT"|||"08390"|||"CALLE RAMON Y CAJAL, S/N"|||"N"|||"2,268750"|||"41,462972"|||"17/05/2023 12:49"|||"1,685"|||""|||""|||"1,829"|||""|||"1,435"|||"1,528"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"BP MONTGAT"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
